sample_name	animal_id	barcodeid	captive_wild	collection_timestamp	collector	common_name	corrected_species_name	country	dataset	description	diet_category_12	diet_category_3	dna_extracted	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	group_id	group_individual_id	healthy	host_body_habitat	host_body_product	host_body_site	host_common_name	host_life_stage	host_scietific_nam	host_subject_id	latitude	life_stage	longitude	ncbi_taxon_id	oldsampleid	physical_specimen_location	physical_specimen_remaining	preservative	qiita_study_id	sample	sample_type	scientific_name	sex	species_name	taxon_id	taxonomy_species	class	order	family	genus
11166.ATL.24533.owl	A60002	24533	captive	6/15/2010	Zoo Atlanta	Verreauxs eagle owl	Bubo lacteus	USA	Atlanta	ATL.24533.owl gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Verreauxs eagle owl	not collected	Bubo lacteus	atl.A60002	32.84	unknown	-117.25	126804	ATL.24533	UCSDMI	False	none	11166	ATL.24533	feces	gut metagenome	male	Bubo lacteus	749906	Bubo lacteus	Aves	Strigiformes	Strigidae	Bubo
11166.ATL.24535.otter	A51010 or A41024	24535	captive	7/15/2010	Zoo Atlanta	Asian small clawed otter	Aonyx cinerea	USA	Atlanta	ATL.24535.otter gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	atl.unknownotter	atl.unknownotter.1	unknown	UBERON:feces	UBERON:feces	UBERON:feces	Asian small clawed otter	not collected	Aonyx cinerea		32.84	unknown	-117.25	452597	ATL.24535	UCSDMI	False	none	11166	ATL.24535	feces	gut metagenome	female	Aonyx cinerea	749906	Aonyx cinerea	Mammalia	Carnivora	Mustelidae	Aonyx
11166.ATL.24537.pigeon	11B001 or A70042	24537	captive	6/15/2010	Zoo Atlanta	Pied pigeon	Ducula bicolor	USA	Atlanta	ATL.24537.pigeon gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	atl.piedpigeon	atl.piedpigeon.1	unknown	UBERON:feces	UBERON:feces	UBERON:feces	pied pigeon	not collected	Ducula bicolor		32.84	unknown	-117.25	115645	ATL.24537	UCSDMI	False	none	11166	ATL.24537	feces	gut metagenome	not collected	Ducula bicolor	749906	Ducula bicolor	Aves	Columbiformes	Columbidae	Ducula
11166.ATL.24538.hornbill	A00025	24538	captive	6/15/2010	Zoo Atlanta	Abyssinian ground hornbill	Bucorvus abyssinicus	USA	Atlanta	ATL.24538.hornbill gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Abyssinian ground hornbill	not collected	Bucorvus abyssinicus	atl.A00025	32.84	unknown	-117.25	153643	ATL.24538	UCSDMI	False	none	11166	ATL.24538	feces	gut metagenome	male	Bucorvus abyssinicus	749906	Bucorvus abyssinicus	Aves	Bucerotiformes	Bucorvidae	Bucorvus
11166.ATL.24539.pigeon	13B043	24539	captive	6/15/2010	Zoo Atlanta	Pied pigeon	Ducula bicolor	USA	Atlanta	ATL.24539.pigeon gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	pied pigeon	not collected	Ducula bicolor	atl.13B043	32.84	unknown	-117.25	115645	ATL.24539	UCSDMI	False	none	11166	ATL.24539	feces	gut metagenome	female	Ducula bicolor	749906	Ducula bicolor	Aves	Columbiformes	Columbidae	Ducula
11166.ATL.24541.weaver	14B051 or A60060	24541	captive	6/15/2010	Zoo Atlanta	White headed buffalo weaver	Dinemellia dinemelli	USA	Atlanta	ATL.24541.weaver gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	atl.buffaloweaver	atl.buffaloweaver.2	unknown	UBERON:feces	UBERON:feces	UBERON:feces	white headed buffalo weaver	not collected	Dinemellia dinemelli		32.84	unknown	-117.25	241763	ATL.24541	UCSDMI	False	none	11166	ATL.24541	feces	gut metagenome	not collected	Dinemellia dinemelli	749906	Dinemellia dinemelli	Aves	Passeriformes	Ploceidae	Dinemellia
11166.ATL.24542.pheasant	A90016 or 17	24542	captive	6/15/2010	Zoo Atlanta	Palawan peacock pheasant	Polyplectron napoleonis	USA	Atlanta	ATL.24542.pheasant gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	atl.peacockpheasant	atl.peacockpheasant.2	unknown	UBERON:feces	UBERON:feces	UBERON:feces	Palawan peacock pheasant	not collected	Polyplectron napoleonis		32.84	unknown	-117.25	30403	ATL.24542	UCSDMI	False	none	11166	ATL.24542	feces	gut metagenome	not collected	Polyplectron emphanum	749906	Polyplectron napoleonis	Aves			
11166.ATL.24543.chameleon	4	24543	captive	7/15/2010	Zoo Atlanta	Mellers chameleon	Trioceros melleri	USA	Atlanta	ATL.24543.chameleon gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Mellers chameleon	not collected	Trioceros melleri	atl.mellerschameleon.exh4	32.84	unknown	-117.25	179915	ATL.24543	UCSDMI	False	none	11166	ATL.24543	feces	gut metagenome	not collected	Chamaeleo melleri	749906	Trioceros melleri	Reptilia			
11166.ATL.24545.hawk	950038	24545	captive	6/15/2010	Zoo Atlanta	Red tailed hawk	Buteo jamaicensis	USA	Atlanta	ATL.24545.hawk gut sample	carnivore, scavenger	carnivore	True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	red tailed hawk	not collected	Buteo jamaicensis	atl.950038	32.84	unknown	-117.25	56263	ATL.24545	UCSDMI	False	none	11166	ATL.24545	feces	gut metagenome	male	Buteo jamaicensis	749906	Buteo jamaicensis	Aves	Accipitriformes	Accipitridae	Buteo
11166.ATL.24546.ferret	13M005 or 13M006	24546	captive	5/15/2010	Zoo Atlanta	Domestic polecat	Mustela putorius furo	USA	Atlanta	ATL.24546.ferret gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	atl.polecat	atl.polecat.1	unknown	UBERON:feces	UBERON:feces	UBERON:feces	domestic polecat	not collected	Mustela putorius furo		32.84	unknown	-117.25	9669	ATL.24546	UCSDMI	False	none	11166	ATL.24546	feces	gut metagenome	female	Mustela putorius furo	749906	Mustela putorius	Mammalia	Carnivora	Mustelidae	Mustela
11166.ATL.24547.macaw	910102	24547	captive	5/15/2010	Zoo Atlanta	Blue and yellow macaw	Ara ararauna arini	USA	Atlanta	ATL.24547.macaw gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	blue and yellow macaw	not collected	Ara ararauna arini	atl.910102	32.84	unknown	-117.25	9226	ATL.24547	UCSDMI	False	none	11166	ATL.24547	feces	gut metagenome	male	Ara ararauna arini	749906	Ara ararauna	Aves	not found	not found	not found
11166.ATL.24548.falcon	A30002	24548	captive	6/15/2010	Zoo Atlanta	Lanner falcon	Falco biarmicus	USA	Atlanta	ATL.24548.falcon gut sample	carnivore	carnivore	True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Lanner falcon	not collected	Falco biarmicus	atl.A30002	32.84	unknown	-117.25	345155	ATL.24548	UCSDMI	False	none	11166	ATL.24548	feces	gut metagenome	female	Falco biarmicus	749906	Falco biarmicus	Aves	Falconiformes	Falconidae	Falco
11166.ATL.24549.crane	B00071	24549	captive	6/15/2010	Zoo Atlanta	Wattled crane	Grus carunculatus	USA	Atlanta	ATL.24549.crane gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	wattled crane	not collected	Grus carunculatus	atl.B00071	32.84	unknown	-117.25	9118	ATL.24549	UCSDMI	False	none	11166	ATL.24549	feces	gut metagenome	male	Bugeranus carunculatus	749906	Grus carunculatus	Aves			
11166.ATL.24550.armadillo	A41026	24550	captive	5/15/2010	Zoo Atlanta	Southern three banded armadillo	Tolypeutes matacus	USA	Atlanta	ATL.24550.armadillo gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	threebanded armadillo	not collected	Tolypeutes matacus	atl.A41026	32.84	unknown	-117.25	183749	ATL.24550	UCSDMI	False	none	11166	ATL.24550	feces	gut metagenome	female	Tolypeutes matacus	749906	Tolypeutes matacus	Mammalia	Cingulata	Chlamyphoridae	Tolypeutes
11166.ATL.24551.pheasant	B00026	24551	captive	5/15/2010	Zoo Atlanta	Golden pheasant	Chrysolophus pictus	USA	Atlanta	ATL.24551.pheasant gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	golden pheasant	not collected	Chrysolophus pictus	atl.B00026	32.84	unknown	-117.25	9089	ATL.24551	UCSDMI	False	none	11166	ATL.24551	feces	gut metagenome	Male_	Chrysolophus pictus	749906	Chrysolophus pictus	Aves	Galliformes	Phasianidae	Chrysolophus
11166.ATL.24552.vulture	14B050	24552	captive	6/15/2010	Zoo Atlanta	Hooded vulture	Necrosyrtes monachus	USA	Atlanta	ATL.24552.vulture gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	hooded vulture	not collected	Necrosyrtes monachus	atl.14B050	32.84	unknown	-117.25	30399	ATL.24552	UCSDMI	False	none	11166	ATL.24552	feces	gut metagenome	male	Necrosyrtes monachus	749906	Necrosyrtes monachus	Aves	Accipitriformes	Accipitridae	Necrosyrtes
11166.ATL.24553.hawk	990041	24553	captive	6/15/2010	Zoo Atlanta	Harris hawk	Parabuteo unicinctus	USA	Atlanta	ATL.24553.hawk gut sample	carnivore	carnivore	True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Harris hawk	not collected	Parabuteo unicinctus	atl.990041	32.84	unknown	-117.25	223492	ATL.24553	UCSDMI	False	none	11166	ATL.24553	feces	gut metagenome	male	Parabuteo unicinctus	749906	Parabuteo unicinctus	Aves	Accipitriformes	Accipitridae	Parabuteo
11166.ATL.24555.snake	B07117	24555	captive	5/15/2010	Zoo Atlanta	Eastern indigo snake	Drymarchon corais couperi	USA	Atlanta	ATL.24555.snake gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	eastern indigo snake	not collected	Drymarchon corais	atl.B07117	32.84	unknown	-117.25	186583	ATL.24555	UCSDMI	False	none	11166	ATL.24555	feces	gut metagenome	male	Drymarchon corais couperi	749906	Drymarchon corais	Reptilia	not found	not found	not found
11166.ATL.24556.pigeon	15B007 or 15B008	24556	captive	5/15/2010	Zoo Atlanta	Bruces green pigeon	Treron waalia	USA	Atlanta	ATL.24556.pigeon gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	atl.greenpigeon	atl.greenpigeon.1	unknown	UBERON:feces	UBERON:feces	UBERON:feces	Bruces green pigeon	not collected	Treron waalia		32.84	unknown	-117.25	187141	ATL.24556	UCSDMI	False	none	11166	ATL.24556	feces	gut metagenome	male	Treron waalia	749906	Treron waalia	Aves	Columbiformes	Columbidae	Treron
11166.ATL.24557.pigeon	11B001 or A70042	24557	captive	6/15/2010	Zoo Atlanta	Pied pigeon	Ducula bicolor	USA	Atlanta	ATL.24557.pigeon gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	atl.piedpigeon	atl.piedpigeon.2	unknown	UBERON:feces	UBERON:feces	UBERON:feces	pied pigeon	not collected	Ducula bicolor		32.84	unknown	-117.25	115645	ATL.24557	UCSDMI	False	none	11166	ATL.24557	feces	gut metagenome	not collected	Ducula bicolor	749906	Ducula bicolor	Aves	Columbiformes	Columbidae	Ducula
11166.ATL.24558.chinchilla	14M021	24558	captive	5/15/2010	Zoo Atlanta	Chinchilla	Chinchilla lanigera	USA	Atlanta	ATL.24558.chinchilla gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	chinchilla	not collected	Chinchilla lanigera	atl.14M021	32.84	unknown	-117.25	34839	ATL.24558	UCSDMI	False	none	11166	ATL.24558	feces	gut metagenome	male	Chinchilla lanigera	749906	Chinchilla lanigera	Mammalia	Rodentia	Chinchillidae	Chinchilla
11166.ATL.24559.lizard	A04800	24559	captive	5/15/2010	Zoo Atlanta	Egyptian spiny tailed lizard	Uromastyx aegyptia	USA	Atlanta	ATL.24559.lizard gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Egyptian spiny tailed lizard	not collected	Uromastyx aegyptia	atl.A04800	32.84	unknown	-117.25	103697	ATL.24559	UCSDMI	False	none	11166	ATL.24559	feces	gut metagenome	male	Uromastyx aegyptia	749906	Uromastyx aegyptia	Reptilia	Squamata	Agamidae	Uromastyx
11166.ATL.24560.hamerkop	14B046	24560	captive	6/15/2010	Zoo Atlanta	Hamerkop	Scopus umbretta	USA	Atlanta	ATL.24560.hamerkop gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	hamerkop	not collected	Scopus umbretta	atl.14B046	32.84	unknown	-117.25	33581	ATL.24560	UCSDMI	False	none	11166	ATL.24560	feces	gut metagenome	male	Scopus umbretta	749906	Scopus umbretta	Aves	Ciconiiformes	Scopidae	Scopus
11166.ATL.24561.owl	11B078	24561	captive	6/15/2010	Zoo Atlanta	Common barn owl	Tyto alba alba	USA	Atlanta	ATL.24561.owl gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	common barn owl	not collected	Tyto alba alba	atl.11B078	32.84	unknown	-117.25	507980	ATL.24561	UCSDMI	False	none	11166	ATL.24561	feces	gut metagenome	male	Tyto alba alba	749906	Tyto alba	Aves	Strigiformes	Tytonidae	Tyto
11166.ATL.24562.porcupine	B01002	24562	captive	6/15/2010	Zoo Atlanta	Prehensile tailed porcupine	Coendou prehensilis	USA	Atlanta	ATL.24562.porcupine gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	prehensile tailed porcupine	not collected	Coendou prehensilis	atl.B01002	32.84	unknown	-117.25	187985	ATL.24562	UCSDMI	False	none	11166	ATL.24562	feces	gut metagenome	male	Coendou prehensilis	749906	Coendou prehensilis	Mammalia	Rodentia	Erethizontidae	Coendou
11166.ATL.24563.hornbill	990027 or 990028	24563	captive	5/15/2010	Zoo Atlanta	Southern ground hornbill	Bucorvus leadbeateri	USA	Atlanta	ATL.24563.hornbill gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	atl.hornbill	atl.hornbill.1	unknown	UBERON:feces	UBERON:feces	UBERON:feces	southern ground hornbill	not collected	Bucorvus leadbeateri		32.84	unknown	-117.25	155086	ATL.24563	UCSDMI	False	none	11166	ATL.24563	feces	gut metagenome	not collected	Bucorvus leadbeateri	749906	Bucorvus leadbeateri	Aves	Bucerotiformes	Bucorvidae	Bucorvus
11166.ATL.24564.meerkat		24564	captive	5/15/2010	Zoo Atlanta	Meerkat	Suricata suricatta	USA	Atlanta	ATL.24564.meerkat gut sample	insectivore	carnivore	True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	atl.meerkat	atl.meerkat.1	unknown	UBERON:feces	UBERON:feces	UBERON:feces	meerkat	not collected	Suricata suricatta		32.84	unknown	-117.25	37032	ATL.24564	UCSDMI	False	none	11166	ATL.24564	feces	gut metagenome	not collected	Suricata suricatta	749906	Suricata suricatta	Mammalia	Carnivora	Herpestidae	Suricata
11166.ATL.24565.tortoise		24565	captive	7/15/2010	Zoo Atlanta	Leopard tortoise	Stigmochelys pardalis	USA	Atlanta	ATL.24565.tortoise gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	atl.leopardtortoise	atl.leopardtortoise.1	unknown	UBERON:feces	UBERON:feces	UBERON:feces	leopard tortoise	not collected	Stigmochelys pardalis		32.84	unknown	-117.25	569598	ATL.24565	UCSDMI	False	none	11166	ATL.24565	feces	gut metagenome	not collected	Stigmochelys pardalis	749906	Stigmochelys pardalis	Mammalia	Testudines	Testudinidae	Stigmochelys
11166.ATL.24566.meerkat		24566	captive	5/15/2010	Zoo Atlanta	Meerkat	Suricata suricatta	USA	Atlanta	ATL.24566.meerkat gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	atl.meerkat	atl.meerkat.2	unknown	UBERON:feces	UBERON:feces	UBERON:feces	meerkat	not collected	Suricata suricatta		32.84	unknown	-117.25	37032	ATL.24566	UCSDMI	False	none	11166	ATL.24566	feces	gut metagenome	not collected	Suricata suricatta	749906	Suricata suricatta	Mammalia	Carnivora	Herpestidae	Suricata
11166.ATL.24567.snake	B07117	24567	captive	5/15/2010	Zoo Atlanta	Eastern indigo snake	Drymarchon corais couperi	USA	Atlanta	ATL.24567.snake gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	eastern indigo snake	not collected	Drymarchon corais	atl.B07117	32.84	unknown	-117.25	186583	ATL.24567	UCSDMI	False	none	11166	ATL.24567	feces	gut metagenome	male	Drymarchon corais couperi	749906	Drymarchon corais	Reptilia	not found	not found	not found
11166.ATL.24568.flamingo	15B034	24568	captive	6/15/2010	Zoo Atlanta	Chilean Flamingo	Phoenicopterus chilensis	USA	Atlanta	ATL.24568.flamingo gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Chilean flamingo	not collected	Phoenicopterus chilensis	atl.15B034	32.84	unknown	-117.25	117000	ATL.24568	UCSDMI	False	none	11166	ATL.24568	feces	gut metagenome	not collected	Phoenicopterus chilensis	749906	Phoenicopterus chilensis	Aves	Phoenicopteriformes	Phoenicopteridae	Phoenicopterus
11166.ATL.24569.frogmouth	11B037 or 12B005	24569	captive	6/15/2010	Zoo Atlanta	Tawny Frogmouth	Podargus strigoides	USA	Atlanta	ATL.24569.frogmouth gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	atl.frogmouth	atl.frogmouth.1	unknown	UBERON:feces	UBERON:feces	UBERON:feces	tawny frogmouth	not collected	Podargus strigoides		32.84	unknown	-117.25	8905	ATL.24569	UCSDMI	False	none	11166	ATL.24569	feces	gut metagenome	not collected	Podargus strigoides	749906	Podargus strigoides	Aves	Caprimulgiformes	Podargidae	Podargus
11166.ATL.24570.warthog	14M009	24570	captive	5/15/2010	Zoo Atlanta	Warthog	Phacochoerus africanus	USA	Atlanta	ATL.24570.warthog gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	warthog	not collected	Phacochoerus africanus	atl.14M009	32.84	unknown	-117.25	41426	ATL.24570	UCSDMI	False	none	11166	ATL.24570	feces	gut metagenome	female	Phacochoerus africanus	749906	Phacochoerus africanus	Mammalia	Artiodactyla	Suidae	Phacochoerus
